f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.492496e+03,9.377626e+03,4.331979e+02,-4.077034e+02,5.948802e+02,-43.2634
1.885221e+03,1.184519e+04,3.961156e+02,-3.567289e+02,5.330695e+02,-42.0052
2.381286e+03,1.496206e+04,3.648822e+02,-3.161370e+02,4.827853e+02,-40.9059
3.007883e+03,1.889908e+04,3.369251e+02,-2.847839e+02,4.411580e+02,-40.2060
3.799357e+03,2.387207e+04,3.101582e+02,-2.611554e+02,4.054630e+02,-40.0976
4.799096e+03,3.015361e+04,2.830026e+02,-2.434182e+02,3.732866e+02,-40.6997
6.061899e+03,3.808803e+04,2.544892e+02,-2.294878e+02,3.426797e+02,-42.0428
7.656988e+03,4.811028e+04,2.243985e+02,-2.172017e+02,3.123000e+02,-44.0663
9.671799e+03,6.076970e+04,1.933217e+02,-2.046324e+02,2.815097e+02,-46.6280
1.221677e+04,7.676025e+04,1.625115e+02,-1.904610e+02,2.503705e+02,-49.5274
1.543142e+04,9.695845e+04,1.334974e+02,-1.742249e+02,2.194901e+02,-52.5394
1.949194e+04,1.224715e+05,1.076120e+02,-1.562832e+02,1.897493e+02,-55.4498
2.462092e+04,1.546978e+05,8.565323e+01,-1.375160e+02,1.620097e+02,-58.0829
3.109952e+04,1.954040e+05,6.780719e+01,-1.189364e+02,1.369076e+02,-60.3120
3.928284e+04,2.468214e+05,5.378312e+01,-1.013957e+02,1.147768e+02,-62.0573
4.961948e+04,3.117684e+05,4.302737e+01,-8.545396e+01,9.567515e+01,-63.2740
6.267603e+04,3.938051e+05,3.490923e+01,-7.138205e+01,7.946101e+01,-63.9392
7.916819e+04,4.974284e+05,2.883723e+01,-5.922824e+01,6.587542e+01,-64.0393
1.000000e+05,6.283185e+05,2.431210e+01,-4.889772e+01,5.460829e+01,-63.5633
