f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
7.405685e+02,4.653129e+03,4.577727e+02,-3.847457e+02,5.979842e+02,-40.0462
9.354369e+02,5.877523e+03,3.832002e+02,-3.670865e+02,5.306552e+02,-43.7697
1.181582e+03,7.424097e+03,3.161632e+02,-3.405065e+02,4.646545e+02,-47.1230
1.492496e+03,9.377626e+03,2.585617e+02,-3.081198e+02,4.022338e+02,-49.9980
1.885221e+03,1.184519e+04,2.108916e+02,-2.730450e+02,3.450056e+02,-52.3186
2.381286e+03,1.496206e+04,1.725836e+02,-2.378715e+02,2.938842e+02,-54.0379
3.007883e+03,1.889908e+04,1.424570e+02,-2.044381e+02,2.491765e+02,-55.1304
3.799357e+03,2.387207e+04,1.191102e+02,-1.738537e+02,2.107424e+02,-55.5843
4.799096e+03,3.015361e+04,1.011780e+02,-1.466423e+02,1.781598e+02,-55.3957
6.061899e+03,3.808803e+04,8.746337e+01,-1.229182e+02,1.508600e+02,-54.5660
7.656988e+03,4.811028e+04,7.698207e+01,-1.025405e+02,1.282217e+02,-53.1027
9.671799e+03,6.076970e+04,6.895665e+01,-8.522857e+01,1.096309e+02,-51.0244
1.221677e+04,7.676025e+04,6.278880e+01,-7.064086e+01,9.451225e+01,-48.3679
1.543142e+04,9.695845e+04,5.802531e+01,-5.842352e+01,8.234224e+01,-45.1959
1.949194e+04,1.224715e+05,5.432595e+01,-4.823832e+01,7.265153e+01,-41.6032
2.462092e+04,1.546978e+05,5.143626e+01,-3.977685e+01,6.502220e+01,-37.7156
3.109952e+04,1.954040e+05,4.916596e+01,-3.276612e+01,5.908392e+01,-33.6810
3.928284e+04,2.468214e+05,4.737241e+01,-2.696932e+01,5.451138e+01,-29.6531
4.961948e+04,3.117684e+05,4.594822e+01,-2.218393e+01,5.102319e+01,-25.7714
6.267603e+04,3.938051e+05,4.481202e+01,-1.823839e+01,4.838136e+01,-22.1462
7.916819e+04,4.974284e+05,4.390180e+01,-1.498851e+01,4.638991e+01,-18.8504
1.000000e+05,6.283185e+05,4.316993e+01,-1.231371e+01,4.489176e+01,-15.9202
